هريسة	N
&	PUNCT
quot	FW
;	PUNCT
في	PREP
سلاطة	N
ال	DET
بلانكيت	ADJ
.	PUNCT
مدير	N
منتدى	N
جماهير	N
ال	DET
افريقي	ADJ
.	PUNCT
قات	N
ل	PREP
و	PRO
ما	N
كنت	VBD
لااس	ADJ
علي	PREP
ك	PRO
و	C
كنا	N
في	PREP
خير	N
.	PUNCT
قرب	VBD
ل	PREP
ي	PRO
و	C
قال	VBD
ي	PRO
:	PUNCT
من	PREP
خص	N
ال	DET
قرد	N
كان	VBD
سروال	N
.	PUNCT
و	C
امام	N
جهل	N
ي	PRO
ب	PREP
ميدان	N
ها	PRO
.	PUNCT
عجب	VBD
و	C
هكة	PART
يا	PART
سي	N
كمال	N
.	PUNCT
داخلة	N
في	PREP
منظومة	N
مقاومة	N
ال	DET
احتلال	N
.	PUNCT
فما	EXT
علي	PREP
ه	PRO
الا	C
ل	PREP
اسياد	N
ه	PRO
و	C
ب	PREP
راس	N
ه	PRO
مطءطءا	N
و	C
منعما	N
.	PUNCT
ل	PREP
ان	PART
كل	N
من	PREP
اتم	N
تعليم	N
ه	PRO
يكتف	VBZ
يدي	N
ه	PRO
معولا	ADV
على	PREP
ال	DET
دولة	N
ل	PREP
تشغيل	N
ه	PRO
.	PUNCT
هاني	EMPH
بركت	VBD
في	PREP
تونس	N
توة	ADV
,	PUNCT
طلقت	VBD
ني	PRO
ال	DET
مرا	N
و	C
بعثت	VBD
ني	PRO
-	PUNCT
يا	PART
و	C
ال	DET
له	N
حال	N
.	PUNCT
انعم	VBZ
و	C
انجيب	VBZ
ل	PREP
ك	PRO
خمسين	N
مثال	N
و	C
مثال	N
.	PUNCT
ب	PREP
رجولية	N
اللي	REL
يحب	VBZ
ياخذ	VBZ
ياخذ	VBZ
باسات	VBD
مازوط	N
تي	N
دي	N
اي	PART
.	PUNCT
ااترج	N
ي	PRO
تفوت	VBZ
كم	PRO
ب	PREP
ياسر	N
ياسر	N
.	PUNCT
ال	DET
تدوين	N
جعل	VBD
هذا	DEM
ال	DET
عاالم	N
مفتوحا	ADJ
ل	PREP
ل	DET
جميع	N
و	C
امكن	VBD
ب	PREP
لوحة	N
مفاتيح	N
ان	PART
تحل	N
بلوغ	ADJ
.	PUNCT
خير	N
هو	PRO
ال	DET
واحد	N
اولي	VBD
عينت	VBD
و	PRO
بيضاء	ADJ
جملة	ADV
.	PUNCT
اخرى	N
.	PUNCT
هتلر	N
المانيا	ADJ
و	C
هتلرات	VBD
ال	DET
عالم	N
ال	DET
ثالث	ADJ
.	PUNCT
rencontre	FW
du	FW
8	PUNCT
ème	FW
type	FW
.	PUNCT
على	PREP
هامش	N
مسرحية	N
متوسطة	ADJ
.	PUNCT
عودة	N
من	PREP
جديد	N
.	PUNCT
►	PUNCT
octobre	FW
(	PUNCT
8	PUNCT
)	PUNCT
.	PUNCT
في	PREP
ال	DET
بوسطة	N
.	PUNCT
►	PUNCT
septembre	FW
(	PUNCT
8	PUNCT
)	PUNCT
.	PUNCT
ال	DET
اعلان	N
ال	DET
عالمي	ADJ
ل	PREP
حقوق	N
ال	DET
انسان	N
.	PUNCT
►	PUNCT
août	FW
(	PUNCT
8	PUNCT
)	PUNCT
.	PUNCT
Belle	FW
et	FW
Sebastian	FW
-	PUNCT
le	FW
pastie	FW
de	FW
la	FW
bourgeoisie	FW
.	PUNCT
اغنية	N
ل	PREP
كل	N
مستمع	N
.	PUNCT
Air	FW
-	PUNCT
Femme	FW
d	FW
&#	PUNCT
x	FW
88	PUNCT
;	PUNCT
argent	FW
.	PUNCT
ب	PREP
ربي	N
سيبو	VBD
هم	PRO
عواشر	N
و	C
رمضان	N
.	PUNCT
مع	N
ال	DET
اسف	N
تمر	VBZ
جانبية	N
اه	N
ل	PREP
حسن	N
ال	DET
حظ	N
و	C
ال	DET
حمد	N
ل	PREP
له	N
مرت	N
جا	VBD
.	PUNCT
ال	DET
دقلة	N
.	PUNCT
شنوه	INTEROG
يقصدو	VBZ
بي	PREP
ه	PRO
ال	DET
توانسة	N
.	PUNCT
لا	NEG
اكثر	N
و	C
لا	NEG
اقل	N
.	PUNCT
هذا	DEM
صعيب	ADJ
!	PUNCT
و	C
غنايات	N
هم	PRO
و	C
كل	N
شيء	N
جاي	ADJ
من	PREP
شيرات	N
هم	PRO
.	PUNCT
يكب	VBZ
سعد	N
ها	PRO
ال	DET
سيدة	N
هربت	VBD
ل	PREP
فرنسا	N
و	C
خلات	VBD
ورا	N
ها	PRO
وحدة	ADV
كيف	PART
ك	PRO
حناية	ADJ
ل	PREP
بابا	N
ال	DET
سبسي	N
.	PUNCT
و	C
قالوا	VBD
تمشي	VBZ
ش	NEG
اتقول	VBZ
ل	PREP
اب	N
و	PRO
عياظ	N
راه	EMPH
اعمل	N
ي	PRO
.	PUNCT
حنبعل	N
من	PREP
باعث	N
ال	DET
قناة	N
الى	PREP
ال	DET
عساس	N
احبوا	VBD
اترش	N
ي	PRO
.	PUNCT
لا	NEG
ترقدو	VBZ
و	C
لا	NEG
اتخل	VBZ
و	PRO
من	PREP
يرقد	VBZ
.	PUNCT
يا	PART
و	C
الله	N
عجب	N
!	PUNCT
الا	C
منطقة	N
&	PUNCT
quot	FW
;	PUNCT
حاس	N
ي	PRO
ال	DET
فريد	ADJ
&	PUNCT
quot	FW
;	PUNCT
ال	DET
فقيرة	N
ف	C
من	PREP
ال	DET
اكيد	N
ان	PART
ها	PRO
مازالت	VBD
كيما	PART
هي	PRO
.	PUNCT
و	C
انا	PRO
لهنا	ADV
اخترت	VBD
مجموعة	N
من	PREP
ال	DET
صور	N
ال	DET
معبرة	ADJ
ال	DET
جاية	ADJ
مباشرة	ADV
من	PREP
ال	DET
منطقة	N
ال	DET
مذكورة	ADJ
(	PUNCT
صور	VBD
ها	PRO
صديق	N
كان	VBD
يمر	VBZ
ب	PREP
ال	DET
منطقة	N
ال	DET
مذكورة	ADJ
خلال	N
رحلات	N
ال	DET
عمل	N
)	PUNCT
باش	PART
شباب	N
ال	DET
انترنات	N
و	C
ال	DET
فايسبوك	N
و	C
ال	DET
قهاوي	N
ال	DET
سوري	ADJ
يكتشفو	VBZ
وجه	N
اخر	ADJ
ل	PREP
بلاد	N
ال	DET
فرح	N
ال	DET
مزمن	ADJ
.	PUNCT
قاعة	N
افراح	N
:	PUNCT
جماعة	N
في	PREP
قاعة	N
كبيرة	ADJ
(	PUNCT
قد	PART
تكون	VBZ
قاعة	N
اجتماعات	N
او	C
قاعة	N
برلمان	N
او	C
قاعة	N
افراح	N
-	PUNCT
باش	PART
ما	NEG
تقولو	VBD
ش	NEG
علاش	INTEROG
ديما	ADV
نحكيو	VBZ
في	PREP
ال	DET
سياسة	N
-)	PUNCT
قاعدين	N
يسمعو	VBZ
في	PREP
خطاب	N
طويل	ADJ
عريض	ADJ
(	PUNCT
خطاب	N
اطول	ADJ
من	PREP
خطابات	N
كاسترو	N
و	C
امسط	ADJ
من	PREP
غنايات	N
علياء	ADJ
ب	PREP
ال	DET
عيد	N
)	PUNCT
للي	REL
جا	VBD
هم	PRO
ال	DET
نوم	N
.	PUNCT
و	C
هوما	PRO
ب	PREP
طبيعت	N
هم	PRO
ديما	ADV
راقدين	ADJ
و	C
ما	NEG
يفيقو	VBZ
كان	PART
باش	PART
يقدمو	VBZ
قدمة	N
و	C
يعملو	VBZ
شوية	ADJ
رياضة	N
(	PUNCT
رياضة	N
ال	DET
تصفيق	N
خصوصا	N
)	PUNCT
.	PUNCT
و	C
من	PREP
بعد	N
يرجعو	VBZ
ل	PREP
ل	DET
سبات	N
متاع	GEN
هم	PRO
.	PUNCT
فقط	N
في	PREP
ال	DET
بيع	N
و	C
ال	DET
مبايعة	N
.	PUNCT
مثل	N
معبر	N
:	PUNCT
ال	DET
ماء	N
اللي	REL
ماشي	N
ل	PREP
ل	DET
سدرة	N
.	PUNCT
Cinema	FW
en	FW
Tunisie	FW
-	PUNCT
اسماعيل	N
.	PUNCT
من	PREP
حكم	N
في	PREP
مال	N
ه	PRO
فما	EXT
ظلم	N
.	PUNCT
ال	DET
مسلمين	N
باش	PART
يحكموا	VBZ
ال	DET
عالم	N
من	PREP
غير	N
حرب	N
.	PUNCT
حجب	N
مدونة	N
ال	DET
عمروش	N
،	PUNCT
هاذي	DEM
ال	DET
بداية	N
و	C
مازال	VBD
.	PUNCT
ف	C
انت	PRO
تارة	N
تضحك	VBZ
و	C
كان	PART
ك	PRO
باكيا	ADJ
.	PUNCT
قالو	VBD
ل	PREP
و	PRO
بعد	N
حرف	N
ال	DET
باء	N
اش	INTEROG
يجي	VBZ
؟	PUNCT
من	PREP
كلاب	N
حشا	N
كم	PRO
.	PUNCT
دافية	N
على	PREP
خد	N
و	PRO
.	PUNCT
تعصب	N
ب	PREP
ال	DET
فارغ	N
عقليات	N
منحطة	ADJ
و	C
اخلاق	N
رعاع	N
قطيع	N
ال	DET
دواجن	N
متع	GEN
ال	DET
سلطة	N
سقط	VBD
ال	DET
متاع	GEN
و	C
هزالة	N
ال	DET
تربية	N
و	C
فاقد	N
ال	DET
شي	N
لا	NEG
يعطي	N
ه	PRO
.	PUNCT
جاء	VBD
نا	PRO
من	PREP
هذا	DEM
ال	DET
اخير	N
رد	N
نورد	N
ه	PRO
كاملا	ADV
.	PUNCT
ال	DET
سبب	N
اعيط	N
وحدو	VBD
وحدو	VBD
و	C
ال	DET
رجال	N
اتهز	VBZ
و	C
تنفظ	VBZ
و	C
ادور	N
و	C
حابة	N
اتعط	N
ي	PRO
عين	N
ال	DET
شمس	N
ب	PREP
ال	DET
غربال	N
!	PUNCT
الي	REL
حدود	N
ال	DET
قسمة	N
.	PUNCT
اش	INTEROG
خير	N
من	PREP
هذا	DEM
؟	PUNCT
طلبوا	VBD
ان	PART
هم	PRO
يحكيو	VBZ
مع	PREP
ال	DET
عروس	N
على	PREP
انفراد	N
في	PREP
مسالة	N
شحصية	ADJ
.	PUNCT
ولات	VBD
شي	PART
مصيبة	N
في	PREP
ها	DEM
ال	DET
بلاد	N
.	PUNCT
لازم	N
نا	PRO
انظفو	VBZ
عقلية	N
ملاعبيت	VBD
نا	PRO
.	PUNCT
و	C
تختم	VBZ
ها	PRO
معا	PREP
ه	PRO
في	PREP
مقهى	N
.	PUNCT
ف	C
ال	DET
افريقي	N
يتسع	VBZ
ل	PREP
كل	N
ابناء	N
ه	PRO
.	PUNCT
حجم	N
ال	DET
لعب	N
كان	VBD
محترما	ADJ
و	C
هذا	DEM
ب	PREP
فعل	N
ال	DET
مدرب	N
.	PUNCT
ال	DET
مهم	N
ال	DET
فريق	N
يطلع	VBZ
ب	PREP
ال	DET
كورة	N
ضربة	N
ضربة	N
و	C
تمريرات	N
صحيحة	ADJ
و	C
ما	NEG
يقلق	VBZ
ش	NEG
من	PREP
ال	DET
احتفاظ	N
ب	PREP
ال	DET
كرة	N
.	PUNCT
سلكت	VBD
ها	PRO
.	PUNCT
Publié	FW
par	FW
Clandestino	FW
à	FW
l	FW
&#	PUNCT
x	FW
88	PUNCT
;	PUNCT
adresse	FW
88	PUNCT
:	PUNCT
88	PUNCT
8	PUNCT
commentaires	FW
Libellés	FW
:	PUNCT
corruption	FW
,	PUNCT
tunisie	FW
,	PUNCT
سرقة	N
,	PUNCT
فلسة	N
Liens	FW
vers	FW
ce	FW
message	FW
samedi	FW
88	PUNCT
janvier	FW
8888	PUNCT
.	PUNCT
حتى	N
م	PREP
ال	DET
فرنسيس	N
متاع	GEN
ال	DET
جيان	N
قالو	VBD
ل	PREP
كم	PRO
مضمضوا	VBD
.	PUNCT
ما	NEG
نتصور	VBZ
ش	NEG
مولى	N
ال	DET
جيان	N
مهبول	ADJ
في	PREP
مخ	N
و	PRO
.	PUNCT
ال	DET
رجاء	N
ال	DET
نشر	N
.	PUNCT
كلام	N
صندي	N
حبيب	N
ي	PRO
.	PUNCT
لكن	C
نطالب	VBZ
ال	DET
اخ	N
سليم	N
ب	PREP
وضع	N
هيكلية	N
ادارة	N
قارة	ADJ
و	C
قوية	ADJ
و	C
يحقق	VBZ
ما	N
قال	VBD
ه	PRO
في	PREP
برنامج	N
ه	PRO
و	C
هو	PRO
وجود	N
موارد	N
قارة	N
ل	PREP
ل	DET
افريقي	N
و	C
نريد	VBZ
مدربيبن	N
على	PREP
قيمة	N
عالية	ADJ
في	PREP
كل	N
ال	DET
فروع	N
و	C
في	PREP
كل	N
ال	DET
اصناف	N
مثل	N
ال	DET
اهلي	N
ال	DET
مصري	ADJ
و	C
ال	DET
ترجي	ADJ
.	PUNCT
اش	INTEROG
نعمل	N
و	PRO
ال	DET
راجل	N
نفحت	VBD
و	PRO
جات	N
و	PRO
على	PREP
ال	DET
ليقة	N
و	C
ال	DET
سيمان	N
و	C
ال	DET
جير	N
و	C
ال	DET
حديد	N
!	PUNCT
هاذوكم	EM
احطو	VBD
على	PREP
ال	DET
كلب	N
!	PUNCT
و	C
ال	DET
مسءولين	N
ب	PREP
ال	DET
اموال	N
في	PREP
ال	DET
باليزات	N
معربين	ADJ
.	PUNCT
اتصعب	VBZ
ل	PREP
ي	PRO
في	PREP
ها	PRO
.	PUNCT
انلوجو	VBZ
على	PREP
بير	N
.	PUNCT
اما	PART
ب	PREP
رب	N
ي	PRO
نحب	VBZ
نفهم	VBZ
حاجة	N
.	PUNCT
توا	ADV
تونس	N
اعترفت	VBD
ب	PREP
ال	DET
يابان	N
ياخي	PART
اهيا	PRO
شافت	VBD
بي	PREP
ه	PRO
،	PUNCT
اما	PART
فرنسا	N
اللي	REL
كلات	VBD
ل	PREP
نا	PRO
خيرات	N
نا	PRO
و	C
قتلت	VBD
ل	PREP
نا	PRO
جدود	N
نا	PRO
و	C
ما	NEG
خلات	N
ما	N
عملت	VBD
في	PREP
نا	PRO
ال	DET
فيزا	N
.	PUNCT
ما	N
توصل	VBZ
تاخذ	VBZ
ها	PRO
كان	PART
ما	PART
تكون	VBZ
ماشي	N
باش	PART
تنفع	VBZ
ها	PRO
.	PUNCT
ما	NEG
كان	VBD
ش	NEG
ما	NEG
حاجت	VBD
ها	PRO
ش	NEG
بي	PREP
ك	PRO
.	PUNCT
و	C
يبقى	VBZ
هادا	DEM
ال	DET
شعب	N
في	PREP
غياهب	N
ال	DET
فقر	N
و	C
ال	DET
جوع	N
و	C
ال	DET
ضياع	N
و	C
ال	DET
جهل	N
.	PUNCT
يعطي	N
ها	PRO
حويرة	N
بيرة	N
و	C
لا	NEG
يدور	VBZ
سيقارو	N
تحت	N
ال	DET
حيط	N
في	PREP
ال	DET
حومة	N
.	PUNCT
و	C
كي	PREP
تتعدى	VBZ
بنت	VBD
ال	DET
جيران	N
ينسى	VBZ
حتى	N
اللي	REL
هي	PRO
اخت	N
صاحب	N
و	PRO
اي	PART
اي	PART
.	PUNCT
خاطر	N
ال	DET
جماعة	N
هاذم	DEM
عادة	ADV
ما	NEG
يتفادا	VBD
و	PRO
ال	DET
تبزنيس	N
على	PREP
خوات	N
صحاب	N
هم	PRO
و	C
ولاد	N
حومت	N
هم	PRO
.	PUNCT
اما	PART
عادي	ADV
كي	PREP
تتعدى	VBZ
برانية	N
يسمعو	VBZ
ها	PRO
وسخ	VBD
وذني	N
ها	PRO
و	C
هي	PRO
لا	NEG
عملت	VBD
لا	NEG
يد	N
ها	PRO
لا	NEG
ساق	N
ها	PRO
.	PUNCT
و	C
يبدى	VBZ
يرمي	VBZ
في	PREP
ال	DET
كحل	N
على	PREP
ال	DET
زعك	N
و	C
ال	DET
ترم	N
و	C
يتصور	VBZ
روح	N
و	PRO
غاطس	ADJ
في	PREP
ال	DET
لحم	N
.	PUNCT
ايحط	VBZ
عكاز	N
في	PREP
فم	N
و	PRO
.	PUNCT
ال	DET
اوكستر	N
ال	DET
موسيقي	ADJ
متكون	ADJ
مل	PREP
&	PUNCT
quot	FW
;	PUNCT
ال	DET
معلم	N
&	PUNCT
quot	FW
;	PUNCT
يعزف	VBZ
عل	PREP
&	PUNCT
quot	FW
;	PUNCT
ال	DET
قمبري	N
&	PUNCT
quot	FW
;	PUNCT
و	C
يعزف	VBZ
على	PREP
الات	N
اخرى	N
حسب	N
ال	DET
مرحلة	N
متاع	GEN
ال	DET
معالجة	N
.	PUNCT
اذاكة	DEM
علاش	INTEROG
معلم	N
ب	PREP
ال	DET
اضافة	N
الى	PREP
مخاطبت	N
و	PRO
ل	PREP
ل	DET
جنون	N
ب	PREP
طريقة	N
غير	N
مباشرة	ADJ
و	C
معرفتوا	VBD
ل	PREP
ل	DET
حضور	N
و	C
ال	DET
مستحضرات	N
اللي	REL
تدوخ	VBZ
و	C
تكوخر	VBZ
بش	PART
يتخمر	VBZ
ال	DET
واحد	N
.	PUNCT
و	C
كيفاش	INTEROG
يقعدو	VBZ
معا	PREP
ه	PRO
و	C
كيفاش	INTEROG
يشربو	VBZ
ال	DET
شاي	N
في	PREP
ديار	N
ال	DET
ناس	N
.	PUNCT
دون	N
جيب	N
ما	PART
في	PREP
جيب	N
ك	PRO
اصبح	VBD
في	PREP
جيب	N
ي	PRO
اشتري	N
ب	PREP
ه	PRO
مسيل	N
ال	DET
دمع	N
.	PUNCT
و	C
في	PREP
غرفت	N
ي	PRO
نوم	N
ي	PRO
.	PUNCT
ال	DET
ناس	N
ال	DET
كل	N
تشطح	VBZ
وراء	N
ال	DET
فلوس	N
.	PUNCT
ينقر	VBZ
.	PUNCT
قصد	N
اسقاط	N
ه	PRO
.	PUNCT
ف	C
توجه	VBD
الي	PREP
ه	PRO
ماشيا	ADV
و	C
هو	PRO
يحكي	VBZ
مع	PREP
نفس	N
و	PRO
و	C
يقول	VBZ
:	PUNCT
*	PUNCT
زعمة	PART
وقف	VBD
ل	PREP
ي	PRO
هذا	DEM
ل	DET
سواد	N
عين	N
ي	PRO
؟	PUNCT
هاذوم	PRO
سبب	VBD
خراب	N
ال	DET
بلاد	N
.	PUNCT
قال	VBD
لو	PART
:	PUNCT
ابيض	N
،	PUNCT
ما	NEG
يكون	VBZ
كان	PART
هو	PRO
.	PUNCT
عزوزة	N
عمر	N
ها	PRO
دينار	N
.	PUNCT
و	C
ناس	N
روس	N
ها	PRO
طاسة	ADJ
.	PUNCT
يا	PART
صحوبة	N
كل	N
كاس	N
لاقم	N
ي	PRO
ال	DET
شيخة	ADJ
تكتب	VBZ
صفحة	N
و	C
سي	N
علي	N
يقتل	VBZ
برغوث	N
و	C
اقول	VBZ
اقتلت	VBD
كافر	N
.	PUNCT
من	PREP
كثرة	N
ما	NEG
هي	PRO
راقدة	ADJ
ل	PREP
حد	N
ما	N
عاد	VBD
سامع	ADJ
بي	PREP
ها	PRO
حد	N
في	PREP
ال	DET
بلاد	N
.	PUNCT
حصيل	VBD
و	PRO
ميزيريا	N
لا	NEG
توصف	VBZ
.	PUNCT
ان	PART
ال	DET
عرب	N
في	PREP
حالة	N
ضياع	N
يا	PART
جماعة	N
و	C
ان	PART
ه	PRO
لا	NEG
ينفع	VBZ
لا	NEG
قالويه	N
و	C
لا	NEG
سيبويه	N
&	PUNCT
lt	FW
;	PUNCT
p	FW
&	PUNCT
gt	FW
;	PUNCT
.	PUNCT
كم	PART
كوا	N
فلوس	N
كم	PRO
نصدقو	VBZ
ب	PREP
ها	PRO
علي	PREP
كم	PRO
يا	PART
طحانة	N
يا	PART
الي	REL
ما	NEG
كمش	PRO
ارجال	N
.	PUNCT
ان	PART
ال	DET
ارضية	N
ال	DET
ثقافية	ADJ
هشة	ADJ
ل	PREP
ل	DET
غاية	N
.	PUNCT
ما	NEG
فهمت	VBD
ش	NEG
انا	PRO
فنان	N
يغني	VBZ
ب	PREP
ال	DET
عربي	N
و	C
كي	PREP
يكلم	VBZ
نا	PRO
بين	N
ال	DET
غانية	N
و	C
ال	DET
اغنية	N
يبدل	VBZ
فرنسي	N
؟	PUNCT
جماعة	N
ال	DET
جامعة	N
ال	DET
تونسية	ADJ
ل	PREP
كرة	N
ال	DET
قدم	N
.	PUNCT
ال	DET
ناس	N
حتى	N
خارجة	ADJ
من	PREP
ال	DET
جوامع	N
تجري	VBZ
ل	PREP
يتهمو	VBZ
هم	PRO
ب	PREP
ال	DET
تجمع	N
امام	N
ال	DET
مسجد	N
و	C
ال	DET
شغب	N
ب	PREP
ال	DET
طريق	N
ال	DET
عام	ADJ
.	PUNCT
ياخويا	PART
هو	PRO
موسم	N
!	PUNCT
و	C
ال	DET
غرب	N
ان	PART
وا	PRO
باقي	N
اجمعيات	VBD
اجيو	VBD
و	C
يحضروا	VBZ
و	C
اصحوا	VBD
و	C
اروح	N
و	PRO
فرحانين	ADJ
مسرورين	ADJ
.	PUNCT
ال	DET
فلسفلة	N
و	C
ال	DET
شعر	N
اتخلق	VBD
و	PRO
مع	PREP
قوتا	N
و	C
ما	NEG
ادراك	N
.	PUNCT
انا	PRO
نحب	VBZ
ناخذ	VBZ
ها	PRO
.	PUNCT
اما	PART
ال	DET
حقيقة	N
ال	DET
مرة	N
هاذي	DEM
دزو	VBD
فازت	N
هم	PRO
و	C
جابو	VBD
ل	PREP
نا	PRO
خبير	N
يفرح	VBZ
.	PUNCT
&	PUNCT
lt	FW
;	PUNCT
p	FW
&	PUNCT
gt	FW
;	PUNCT
نعم	PART
ال	DET
اخلاق	N
و	C
نعم	PART
ال	DET
رد	N
!	PUNCT
انكمل	VBZ
ال	DET
رحلة	N
مع	N
ال	DET
ربيع	N
ال	DET
اسود	ADJ
.	PUNCT
في	PREP
عركة	N
(	PUNCT
تظهر	VBZ
ال	DET
بنية	N
متاع	GEN
ال	DET
معمل	N
من	PREP
بعيد	N
)	PUNCT
-	PUNCT
يا	PART
لطيف	N
.	PUNCT
فهذا	N
رءيس	N
جامعة	N
على	PREP
جمع	N
اعضاء	N
ه	PRO
عاجزا	ADJ
.	PUNCT
ال	DET
بلاد	N
تناكت	VBD
.	PUNCT
بره	ADV
انت	PRO
ل	PREP
فندق	N
ك	PRO
يا	PART
ولد	N
ي	PRO
.	PUNCT
و	C
معا	PREP
ها	PRO
جندوبة	N
.	PUNCT
كيف	PART
كيف	PART
شرا	N
ها	PRO
البارح	ADV
من	PREP
ال	DET
سوبرمارشي	N
.	PUNCT
تي	PART
اعملوا	VBD
قيمة	N
ل	PREP
رواح	N
كم	PRO
ادي	VBD
ني	PRO
.	PUNCT
فهمت	VBD
يا	PART
ل	DET
فحل	N
.	PUNCT
و	C
في	PREP
نفس	N
ال	DET
وقت	N
يسال	VBZ
و	PRO
على	PREP
احوال	N
وا	PRO
شنية	INTEROG
.	PUNCT
فمة	EXT
اللي	REL
زهر	N
و	PRO
راقد	ADJ
و	C
ثمة	N
اللي	REL
زهر	N
و	PRO
قاعد	ADJ
.	PUNCT
ل	PREP
ل	DET
بحر	N
اللي	REL
غرقو	VBD
.	PUNCT
نرجع	VBZ
ل	PREP
ك	PRO
حاير	N
و	C
مهني	N
.	PUNCT
انت	PRO
و	C
قلب	N
ي	PRO
اقوى	ADJ
من	PREP
ي	PRO
.	PUNCT
انا	PRO
حبيت	VBD
جملة	N
ما	PART
في	PREP
ك	PRO
.	PUNCT
و	C
استعمل	VBD
ال	DET
اسلحة	N
ال	DET
كل	N
،	PUNCT
عادي	ADV
.	PUNCT
قالو	VBD
ل	PREP
وا	PRO
:	PUNCT
لكن	C
في	PREP
ال	DET
صحراء	N
ما	NEG
في	PREP
ش	NEG
اشجار	N
،	PUNCT
قال	VBD
ل	PREP
هم	PRO
:	PUNCT
كلا	VBD
ني	PRO
ça	FW
va	FW
???	PUNCT
واحد	N
ب	PREP
خيل	N
تحرقت	VBD
دار	N
و	PRO
،	PUNCT
عمل	N
&	PUNCT
quot	FW
;	PUNCT
سرفيس	N
كلم	VBD
ني	PRO
&	PUNCT
quot	FW
;	PUNCT
ل	PREP
ل	DET
حماية	N
ال	DET
مدنية	N
.	PUNCT
ماناش	NEGCOP
معا	PREP
من	PREP
اجل	N
تونس	N
و	C
ماناش	NEGCOP
معا	PREP
من	PREP
اجل	N
بن	N
علي	N
.	PUNCT
و	C
اكبر	N
دليل	N
ان	PART
و	PRO
الي	REL
يخدمو	VBZ
شطر	N
هم	PRO
ما	NEG
يحبو	VBZ
ش	NEG
ل	PREP
فريق	N
ي	PRO
عكس	N
ال	DET
جمعيات	N
ل	DET
خري	ADJ
يخدمو	VBZ
في	PREP
ها	PRO
اولااد	N
ها	PRO
.	PUNCT
و	C
زيد	N
كي	PREP
هو	PRO
بطال	N
و	C
سعد	N
و	PRO
مكبوب	N
فاش	INTEROG
قام	VBD
علي	PREP
ه	PRO
يجيب	VBZ
في	PREP
8	PUNCT
تواءم	N
فرد	N
ضربة	N
.	PUNCT
اش	INTEROG
قول	VBD
ك	PRO
؟	PUNCT
شفت	N
و	PRO
اليوم	ADV
ب	PREP
عيني	N
راس	N
ي	PRO
و	C
سمعت	VBD
و	PRO
علي	PREP
ال	DET
مباشر	N
.	PUNCT
ما	N
تنجم	VBZ
تخرج	VBZ
من	PREP
ها	PRO
كان	PART
دموع	N
ك	PRO
شرتلة	N
.	PUNCT
اما	PART
انا	PRO
جاي	N
و	C
شفت	VBD
حاجه	N
بيضا	ADJ
ترمات	VBD
في	PREP
ها	DEM
ال	DET
بير	N
ال	DET
متروك	ADJ
(	PUNCT
88	PUNCT
)،	PUNCT
انت	PRO
كبش	N
ك	PRO
ابيض	ADJ
؟	PUNCT
وصيت	N
ي	PRO
ل	PREP
ل	DET
شباب	N
ال	DET
مغربي	ADJ
هي	PRO
ال	DET
صبر	N
ال	DET
تباث	ADJ
حتى	N
ياتي	VBZ
ال	DET
فرج	N
*	PUNCT
ال	DET
صبر	N
مفتاح	N
ال	DET
فرج	N
*	PUNCT
.	PUNCT
ال	DET
ترجي	N
بطل	N
ياريوس	N
ل	PREP
بصل	N
و	C
اخر	N
دعوا	VBD
نا	PRO
ان	PART
ال	DET
حمد	N
ل	PREP
له	N
رب	N
ي	PRO
ال	DET
عالمين	N
.	PUNCT
ب	PREP
ما	PART
ان	PART
و	PRO
ال	DET
طراجي	N
تحتفل	VBZ
ب	PREP
ال	DET
تسعينية	N
و	C
هو	PRO
شيخ	N
ال	DET
اندية	N
يلزم	VBZ
انوفرو	VBZ
ل	PREP
و	PRO
ال	DET
ظروف	N
ال	DET
كل	N
باش	PART
ايفوز	VBZ
ب	PREP
زايد	N
القاب	N
.	PUNCT
سامح	VBD
ني	PRO
خو	N
يا	PRO
منصور	N
.	PUNCT
شنوه	INTEROG
ال	DET
كلام	N
اتقول	VBZ
في	PREP
ه	PRO
؟	PUNCT
ال	DET
نوامر	N
متع	GEN
ال	DET
حكومة	N
ال	DET
تونسية	ADJ
ما	NEG
في	PREP
ها	PRO
حتى	N
نيمرو	N
صحيح	ADJ
.	PUNCT
لكن	C
ان	PART
كان	VBD
مبحث	N
ال	DET
لسانيات	N
طريقا	N
الى	PREP
مبحث	N
اوسع	ADJ
هو	PRO
مبحث	N
ال	DET
سيميولوجيا	N
.	PUNCT
و	C
بعد	N
لقاءات	N
متعددة	ADJ
.	PUNCT
لا	NEG
محالة	N
هو	PRO
في	PREP
كل	N
ال	DET
حالات	N
يقعد	VBZ
خير	N
من	PREP
هزان	N
حاجات	N
اخرى	ADJ
لا	NEG
قدر	VBD
الله	N
.	PUNCT
ال	DET
فيلم	N
تنجمو	VBZ
تتيليشارجيو	VBZ
ه	PRO
من	PREP
هنا	ADV
ب	PREP
ال	DET
نسبه	N
للي	REL
مازال	VBD
ما	NEG
شافو	VBD
ش	NEG
و	C
كي	PREP
ال	DET
عاده	N
نستنى	VBZ
تعاليق	N
كم	PRO
حول	N
مسالة	N
ازدراء	N
ال	DET
اديان	N
في	PREP
تونس	N
و	C
ال	DET
فيلم	N
زاد	N
ه	PRO
.	PUNCT
ايجي	VBD
بابا	N
مريض	ADJ
