ه	PRO
معولا	N
على	P
ال	DET
دولة	N
ل	P
تشغيل	N
ه	PRO
.	PUNCT
هاني	EMPH
ب	P
ركت	VBD
في	P
تونس	N
توة	N
,	PUNCT
طلقت	VBD
ني	PRO
ال	DET
مرا	N
و	C
بعثت	VBD
ني	PRO
-	PUNCT
يا	N
و	C
ال	DET
له	N
حال	N
.	PUNCT
إنعم	N
و	C
إنجيبل	N
ك	PRO
خمسين	N
مثال	N
و	C
مثال	N
.	PUNCT
ب	P
رجولية	N
اللي	REL
يحب	VBZ
ياخذ	VBZ
ياخذ	VBZ
ب	P
اس	N
ات	N
مازوط	N
تي	N
دي	N
إي	N
.	PUNCT
ااترج	N
ي	PRO
تفوت	VBZ
كم	PRO
ب	P
ياسر	N
ياسر	VBZ
.	PUNCT
ال	DET
تدوين	N
جعل	N
هذا	N
ال	DET
عاالم	N
مفتوحا	N
ل	P
ل	DET
جميع	N
وامكن	N
ب	P
لوحة	N
مفاتيح	N
ان	N
تحل	VBZ
بلوغ	N
.	PUNCT
خير	N
هو	PRO
ال	DET
واحد	N
أول	N
ي	PRO
عينت	VBD
و	PRO
بيضاء	N
جملة	N
.	PUNCT
أخرى	N
+	PUNCT
هتلر	N
ال	DET
مانيا	N
و	C
هتلرات	VBD
ال	DET
عالم	N
ال	DET
ثالث	N
+	PUNCT
rencontre	FW
du	FW
8	PUNCT
ème	FW
type	FW
على	P
هامش	N
مسرحية	N
متوس	N
طة	N
+	PUNCT
عودة	N
من	P
جديد	N
o	FW
►	PUNCT
octobre	FW
(	PUNCT
8	PUNCT
)	PUNCT
+	PUNCT
في	P
ال	DET
بوسطة	N
o	FW
►	PUNCT
septembre	FW
(	PUNCT
8	PUNCT
)	PUNCT
+	PUNCT
ال	DET
اعلان	N
ال	DET
عالمي	N
ل	P
حقوق	N
ال	DET
انسان	N
o	FW
►	PUNCT
août	FW
(	PUNCT
8	PUNCT
)	PUNCT
+	PUNCT
Belle	FW
et	FW
Sebastian	FW
-	PUNCT
le	FW
pastie	FW
de	FW
la	FW
bourgeoisie	FW
+	PUNCT
أغنية	N
ل	P
كل	N
مستمع	N
------	PUNCT
Air	FW
-	PUNCT
Femme	FW
d	FW
&#	PUNCT
x	FW
88	PUNCT
;	PUNCT
argent	FW
+	PUNCT
ب	P
ربي	N
سي	N
بو	N
هم	PRO
عواشر	N
و	C
رمضان	N
+	PUNCT
مع	N
ال	DET
اسف	N
تمر	VBZ
جانبية	N
اه	N
ل	P
حسن	N
ال	DET
حظ	N
و	C
ال	DET
حمد	N
ل	P
له	N
مرت	N
جا	N
.	PUNCT
ال	DET
دقلة	N
.	PUNCT
شنو	VBD
ه	PRO
يقصدو	VBZ
بي	N
ه	PRO
ال	DET
توانسة	N
.	PUNCT
لا	N
أكثر	N
ولا	N
أقل	N
.	PUNCT
هذا	N
صعيب	N
!	PUNCT
و	C
غنايات	N
هم	PRO
و	C
كل	N
شيء	N
جا	N
ي	PRO
من	P
شيرات	VBD
هم	PRO
.	PUNCT
يكب	VBZ
سعد	N
ها	PRO
ال	DET
سيدة	N
هربت	VBD
ل	P
فرنسا	N
و	C
خلات	N
و	C
را	N
ها	PRO
وحدة	N
كيف	N
ك	PRO
حناية	N
ل	P
بابا	N
ال	DET
سبسي	N
.	PUNCT
و	C
قالوا	VBD
تمشي	VBZ
ش	NEG
اتقول	N
ل	P
اب	N
و	PRO
عياظ	N
راه	EMPH
اعمل	N
ي	PRO
.	PUNCT
حنبعل	N
من	P
باعث	N
إلقناة	N
إلى	N
إلعساس	N
إحبوا	VBD
إترش	N
ي	PRO
.	PUNCT
لا	N
‏	PUNCT
ترقدو	VBZ
و	C
لا	N
إتخلو	VBD
من	P
يرقد	VBZ
.	PUNCT
ياوال	VBZ
ل	P
ه	PRO
عجب	N
!	PUNCT
الا	N
منطقة	N
&	PUNCT
quot	FW
;	PUNCT
حاس	N
ي	PRO
ال	DET
فريد	N
&	PUNCT
quot	FW
;	PUNCT
ال	DET
فقيرة	N
فمن	N
ال	DET
أكيد	N
أن	N
ها	PRO
مازالت	VBD
كيما	N
هي	PRO
،	PUNCT
و	C
انا	PRO
له	N
نا	PRO
اخترت	N
مجموعة	N
من	P
ال	DET
صور	N
ال	DET
معب	N
رة	N
ال	DET
جاية	N
مباشرة	N
من	P
ال	DET
منطقة	N
ال	DET
مذكورة	N
(	PUNCT
صور	VBD
ها	PRO
صديق	N
كان	N
يمر	VBZ
ب	P
ال	DET
منطقة	N
ال	DET
مذكورة	N
خلال	N
رحلات	N
ال	DET
عمل	N
)	PUNCT
باش	PART
شباب	N
ال	DET
انترنات	N
و	C
ال	DET
فايسبوك	N
و	C
ال	DET
قهاوي	N
ال	DET
سوري	N
يكتشفو	VBZ
وجه	N
آخر	N
ل	P
بلاد	N
ال	DET
فرح	N
ال	DET
مزمن	N
:	PUNCT
قاعة	N
أفراح	N
:	PUNCT
جماعة	N
في	P
قاعة	N
كبيرة	N
(	PUNCT
قد	N
تكون	VBZ
قاعة	N
اجتماعات	N
او	N
قاعة	N
برلمان	N
او	N
قاعة	N
افراح	N
-	PUNCT
باش	PART
ما	N
تقول	VBD
و	PRO
ش	NEG
علاش	INTEROG
ديما	N
نحكيو	VBZ
في	P
ال	DET
سياسة	N
-)	PUNCT
قاعدين	N
يسمعو	VBZ
في	P
خطاب	N
طويل	N
عريض	N
(	PUNCT
خطاب	N
اطول	N
من	P
خطابات	N
كاستر	VBD
و	PRO
و	C
امسط	N
من	P
غنايات	N
علي	P
اء	N
ب	P
ال	DET
عيد	N
)	PUNCT
ل	P
لي	N
جا	N
هم	PRO
ال	DET
نوم	N
-	PUNCT
وهوما	N
بطبيعت	N
هم	PRO
ديما	N
راقدين	N
و	C
ما	N
يفيقو	VBZ
كان	N
باش	PART
يقدمو	VBZ
قدمة	N
و	C
يعمل	N
و	PRO
شوية	N
رياضة	N
(	PUNCT
رياضة	N
ال	DET
تصفيق	N
خصوصا	N
)	PUNCT
و	C
من	P
بعد	PART
يرجعو	VBZ
ل	P
ل	DET
سبات	N
متاع	N
هم	PRO
.	PUNCT
فقط	N
في	P
ال	DET
بيع	N
و	C
ال	DET
مبايعة	N
مثل	N
معب	N
ر	N
:	PUNCT
ال	DET
ماء	N
اللي	REL
ما	VBD
شي	NEG
ل	P
لس	N
درة	N
Cinema	FW
en	FW
Tunisie	FW
-	PUNCT
اسماعيل	N
من	P
حكم	N
في	P
ما	VBD
ل	P
ه	PRO
فما	PART
ظلم	N
ال	DET
مسلمين	N
باش	PART
يحكموا	VBZ
ال	DET
عالم	N
من	P
غير	N
حرب	N
حجب	N
مدونة	N
ال	DET
عمروش	N
،	PUNCT
هاذي	DEM
ال	DET
بداية	N
و	C
مازال	N
.	PUNCT
فأنت	VBD
تارة	VBZ
تضحك	N
وكأن	N
ك	PRO
باك	N
يا	PRO
.	PUNCT
قالو	VBD
ل	P
و	PRO
بعد	PART
حرف	N
ال	DET
باء	N
أش	N
يجي	VBZ
؟	PUNCT
من	P
كلاب	N
حشا	N
كم	PRO
.	PUNCT
دافية	N
على	P
خد	N
و	PRO
.	PUNCT
تعصب	N
ب	P
ال	DET
فارغ	N
عقليات	N
من	P
حطة	N
و	C
اخلاق	N
رعاع	N
قطيع	N
ال	DET
دواجن	N
متع	N
ال	DET
سلطة	N
سقط	N
ال	DET
متاع	N
وهزالة	N
ال	DET
تربية	N
و	C
فاقد	N
ال	DET
شي	N
لا	N
يعطي	N
ه	PRO
.	PUNCT
جاء	N
نا	PRO
من	P
هذا	N
ال	DET
أخير	N
رد	N
نورد	VBZ
ه	PRO
كاملا	N
.	PUNCT
الس	N
بب	N
إعيط	N
و	C
حد	N
و	PRO
و	C
حد	N
و	PRO
و	C
الر	N
جال	N
إتهز	N
و	C
تنفظ	VBZ
و	C
إدور	N
و	C
حابة	N
إتعط	N
ي	PRO
عين	N
ال	DET
شمس	N
ب	P
ال	DET
غربال	N
!	PUNCT
أل	N
ي	PRO
حدود	N
ال	DET
قسمة	N
.	PUNCT
اش	N
خير	N
من	P
هذا	N
؟	PUNCT
طلبوا	VBD
ان	N
هم	PRO
يحكيو	VBZ
مع	N
ال	DET
عروس	N
على	P
انفراد	N
في	P
مسألة	N
شحصية	N
.	PUNCT
و	C
لات	VBD
شي	NEG
مصيبة	N
في	P
ها	N
ال	DET
بلاد	N
.	PUNCT
لازم	N
نا	PRO
انظفو	VBZ
عقلية	N
ملاعبيت	VBD
نا	PRO
.	PUNCT
و	C
تختم	VBZ
ها	PRO
معا	N
ه	PRO
في	P
مقهى	N
.	PUNCT
فالافريق	N
ي	PRO
يتسع	VBZ
ل	P
كل	N
أبناء	N
ه	PRO
.	PUNCT
حجم	N
ال	DET
لعب	N
كان	N
محترما	N
و	C
هذا	N
ب	P
فعل	N
ال	DET
مدرب	N
.	PUNCT
ال	DET
مهم	N
ال	DET
فريق	N
يطلع	VBZ
ب	P
ال	DET
كورة	N
ضربة	N
ضربة	N
و	C
تمريرات	N
صحيحة	N
و	C
ما	N
يقلق	VBZ
ش	NEG
من	P
ال	DET
احتفاظ	N
ب	P
ال	DET
كرة	N
.	PUNCT
سل	N
كت	N
ها	PRO
Publié	FW
par	FW
Clandestino	FW
à	FW
l	FW
&#	PUNCT
x	FW
88	PUNCT
;	PUNCT
adresse	FW
88	PUNCT
:	PUNCT
88	PUNCT
8	PUNCT
commentaires	FW
Libellés	FW
:	PUNCT
corruption	FW
,	PUNCT
tunisie	FW
,	PUNCT
سرقة	N
,	PUNCT
فلسة	N
Liens	FW
vers	FW
ce	FW
message	FW
samedi	FW
88	PUNCT
janvier	FW
8888	PUNCT
حتى	N
مالفرنسيس	N
متاع	N
ال	DET
جيان	N
قالو	VBD
ل	P
كم	PRO
مضمضوا	VBD
ما	N
نتصو	VBZ
رش	N
مولى	N
ال	DET
جيان	N
مهبول	N
في	P
مخ	N
و	PRO
.	PUNCT
ال	DET
رجاء	N
ال	DET
نشر	N
كلام	N
صندي	N
حبيب	N
ي	PRO
لكن	PART
نطالب	VBZ
ال	DET
اخ	N
سليم	N
ب	P
وضع	N
هيكلية	N
ادارة	N
قارة	N
و	C
قوية	N
و	C
يحقق	VBZ
ما	N
قال	N
ه	PRO
في	P
برنامج	N
ه	PRO
وه	N
و	PRO
وجود	N
موارد	N
قارة	N
ل	P
ل	DET
افريقي	N
و	C
نريد	VBZ
مدربيبن	N
على	P
قيمة	N
عالية	N
في	P
كل	N
ال	DET
فروع	N
و	C
في	N
كل	N
ال	DET
اصناف	N
مثل	N
ال	DET
اهلي	N
ال	DET
مصري	N
و	C
ال	DET
ترجي	N
.	PUNCT
أش	N
نعمل	N
و	PRO
ال	DET
راجل	N
نفحت	VBD
و	PRO
جات	N
و	PRO
على	P
الل	N
يقة	VBZ
و	C
ال	DET
سيمان	N
و	C
ال	DET
جير	N
و	C
ال	DET
حديد	N
!	PUNCT
هاذو	VBD
كم	PRO
إحطو	VBD
على	P
ال	DET
كلب	N
!	PUNCT
و	C
ال	DET
مسءولين	N
ب	P
ال	DET
أموال	N
في	P
ال	DET
باليزات	N
معربين	N
.	PUNCT
اتصعبل	N
ي	PRO
في	N
ها	PRO
.	PUNCT
إنلو	VBD
جو	N
على	P
بير	N
.	PUNCT
اما	N
ب	P
ربي	N
نحب	VBZ
نفهم	N
حاجة	N
،	PUNCT
توا	N
تونس	N
اعترفت	VBD
ب	P
ال	DET
يابان	N
ياخي	PART
اه	N
يا	PRO
شافت	VBD
بي	N
ه	PRO
،	PUNCT
اما	N
فرنسا	N
اللي	REL
كلات	VBD
ل	P
نا	PRO
خيرات	N
نا	PRO
و	C
قتلت	VBD
ل	P
نا	PRO
جدود	VBD
نا	PRO
و	C
ما	N
خلات	N
ما	N
عملت	VBD
في	N
نا	PRO
ال	DET
فيزا	N
ما	N
توصل	VBZ
تاخذ	VBZ
ها	PRO
كان	N
ما	N
تكون	VBZ
ما	VBD
شي	NEG
باش	PART
تنفع	VBZ
ها	PRO
ما	N
كان	VBD
ش	NEG
ما	N
حاجت	VBD
ها	PRO
ش	NEG
بي	N
ك	PRO
.	PUNCT
و	C
يبقى	VBZ
هادا	N
ال	DET
شعب	N
في	P
غياهب	N
ال	DET
فقر	N
و	C
ال	DET
جوع	N
و	C
ال	DET
ضياع	N
و	C
ال	DET
جهل	N
.	PUNCT
يعطي	N
ها	PRO
حويرة	N
بيرة	N
و	C
لا	N
يدور	VBZ
سيقار	VBD
و	PRO
تحت	N
ال	DET
حيط	N
في	P
ال	DET
حومة	N
و	C
كي	P
تتعد	VBZ
ى	N
بنت	VBD
ال	DET
جيران	N
ينسى	VBZ
حتى	N
اللي	REL
هي	PRO
اخت	N
صاحب	N
و	PRO
اي	N
اي	N
خاطر	N
ال	DET
جماعة	N
هاذم	N
عادة	N
ما	N
يتفادا	VBD
و	PRO
ال	DET
تبزنيس	N
على	P
خوات	N
صحاب	N
هم	PRO
و	C
ولاد	N
حومت	N
هم	PRO
اما	N
عاد	N
ي	PRO
كي	P
تتعدى	VBZ
برانية	N
يسمعو	VBZ
ها	PRO
و	C
سخ	N
وذني	N
ها	PRO
و	C
هي	PRO
لا	N
عملت	VBD
لا	N
يد	N
ها	PRO
لا	N
ساق	N
ها	PRO
و	C
يبدى	VBZ
يرمي	VBZ
في	P
ال	DET
كحل	N
على	P
ال	DET
زعك	N
و	C
ال	DET
ترم	N
و	C
يتصور	VBZ
روح	N
و	PRO
غاطس	N
في	P
ال	DET
لحم	N
.	PUNCT
ايحط	N
عكاز	N
في	P
فم	N
و	PRO
.	PUNCT
ال	DET
اوكستر	N
ال	DET
موسيقي	N
متكون	N
مل	N
&	PUNCT
quot	FW
;	PUNCT
ال	DET
معلم	N
&	PUNCT
quot	FW
;	PUNCT
يعزف	VBZ
عل	N
&	PUNCT
quot	FW
;	PUNCT
ال	DET
قمبري	N
&	PUNCT
quot	FW
;	PUNCT
و	C
يعزف	VBZ
على	P
ال	DET
ات	N
اخرى	N
حسب	N
ال	DET
مرحلة	N
متاع	N
ال	DET
معالجة	N
اذاكة	N
علاش	INTEROG
معلم	N
ب	P
ال	DET
اضافة	N
الى	P
مخاطبت	N
و	PRO
ل	P
ل	DET
جنون	N
ب	P
طريقة	N
غير	N
مباشرة	N
و	C
معرفتوا	VBD
ل	P
ل	DET
حضور	N
و	C
ال	DET
مستحضرات	N
اللي	REL
تدوخ	VBZ
و	C
تكوخر	VBZ
بش	PART
يتخمر	VBZ
ال	DET
واحد	N
.	PUNCT
و	C
كيفاش	INTEROG
يقعدو	VBZ
معا	N
ه	PRO
و	C
كيفاش	INTEROG
يشربو	VBZ
ال	DET
شاي	N
في	P
ديار	N
ال	DET
ناس	N
.	PUNCT
نرجو	VBZ
احترام	N
أبطال	N
و	C
بطلات	VBD
ال	DET
موقع	N
ال	DET
ممتاز	N
و	C
ال	DET
تعود	N
على	P
ال	DET
رأي	N
ال	DET
مخالف	N
فه	N
و	PRO
أساس	N
ال	DET
بناء	N
ل	P
مدينة	N
تحوي	VBZ
ال	DET
جميع	N
و	C
ال	DET
رسول	N
علي	P
ه	PRO
ال	DET
صلاة	N
و	C
ال	DET
سلام	N
كان	N
قدوة	N
في	P
قبول	N
ال	DET
رأي	N
ال	DET
مخالف	N
وأدعو	VBD
ال	DET
شباب	N
ل	P
تفهم	N
ال	DET
انفعال	N
ال	DET
مبالغ	N
ل	P
دى	N
ال	DET
مرأة	N
فه	N
ي	PRO
مبرمجة	N
ل	P
مدار	N
ه	PRO
و	C
ل	P
ه	PRO
عدة	N
حكم	N
و	C
اهم	N
ها	PRO
حفظ	N
ال	DET
نسل	N
فلولا	N
انفعال	N
أمهات	VBD
نا	PRO
ما	N
كنا	N
على	P
ال	DET
موقع	N
و	C
ال	DET
رجل	N
هو	PRO
ال	DET
معاكس	N
و	C
ال	DET
مظاد	N
ل	P
ل	DET
انفعال	N
وعلية	N
توخي	VBZ
ال	DET
عقلانية	N
و	C
ال	DET
تأقلم	N
مع	N
انفعال	N
ال	DET
مراة	N
ان	N
ها	PRO
حتمية	N
ال	DET
حياة	N
.	PUNCT
دون	N
جيب	N
ما	N
في	P
جيب	VBD
ك	PRO
أصبح	N
في	P
جيب	N
ي	PRO
أشتر	N
ي	PRO
ب	P
ه	PRO
مسيل	N
ال	DET
دمع	N
.	PUNCT
و	C
في	N
غرفت	N
ي	PRO
نوم	N
ي	PRO
.	PUNCT
ال	DET
ناس	N
ال	DET
كل	N
تشطح	VBZ
وراء	N
ال	DET
فلوس	N
.	PUNCT
ينقر	VBZ
.	PUNCT
قصد	N
اسقاط	N
ه	PRO
.	PUNCT
فتوج	N
ه	PRO
ال	DET
يه	N
ماش	N
يا	PRO
وه	N
و	PRO
يحكي	VBZ
مع	N
نفس	N
و	PRO
و	C
يقول	VBZ
:	PUNCT
*	PUNCT
زعمة	PART
و	C
قف	VBD
ل	P
ي	PRO
هذا	N
ل	P
سواد	N
عين	N
ي	PRO
؟	PUNCT
هاذوم	N
سبب	N
خراب	N
ال	DET
بلاد	N
.	PUNCT
ق	N
ال	N
ل	P
و	C
:	PUNCT
أب	N
ي	N
ض	N
،	PUNCT
ما	N
يكون	VBZ
كان	N
هو	PRO
.	PUNCT
عزوزة	N
عمر	N
ها	PRO
دينار	N
.	PUNCT
و	C
ناس	N
روس	N
ها	PRO
طاسة	N
.	PUNCT
يا	N
صحوبة	N
كل	N
كاس	N
ل	P
اقم	N
ي	PRO
ال	DET
شيخة	N
تكتب	VBZ
صفحة	N
و	C
سي	N
علي	N
يقتل	VBZ
برغوث	N
و	C
إقول	N
أقتلت	VBD
كافر	N
.	PUNCT
من	P
كثرة	N
ماه	N
ي	PRO
راقدة	N
ل	P
حد	N
ماعاد	N
سامع	N
بي	N
ها	PRO
حد	N
في	P
ال	DET
بلاد	N
.	PUNCT
حصيل	VBD
و	PRO
ميزيريا	N
لا	N
توصف	VBZ
.	PUNCT
إن	N
ال	DET
عرب	N
في	P
حالة	N
ضياع	N
يا	N
جماعة	N
و	C
إن	N
ه	N
لا	N
ينفع	VBZ
لا	N
قالوي	N
ه	PRO
و	C
لا	N
سيبوي	N
ه	PRO
&	PUNCT
lt	FW
;	PUNCT
p	FW
&	PUNCT
gt	FW
;	PUNCT
أفادت	VBD
مصادر	N
أمنية	N
ب	P
ولاية	N
خنشلة	N
أن	N
أكثر	N
من	P
88	PUNCT
شخصا	N
قدموا	VBD
ل	P
ل	DET
مصالح	N
ال	DET
أمنية	N
و	C
ال	DET
قضاءية	N
،	PUNCT
ب	P
تهمة	N
ممارسة	N
ال	DET
تنصير	N
و	C
ال	DET
تشيع	N
في	P
ثلاث	N
بلديات	N
ب	P
ال	DET
ولاية	N
،	PUNCT
في	P
ما	N
تحذر	VBZ
مصادر	N
دينية	N
من	P
غز	N
و	PRO
ال	DET
تشيع	N
و	C
ال	DET
تنصير	N
ل	P
مناطق	N
أخرى	N
من	P
ال	DET
ولاية	N
.	PUNCT
كم	N
كوا	N
فلوس	N
كم	PRO
نصدقو	VBZ
ب	P
ها	N
علي	P
كم	PRO
يا	N
طحانة	N
يا	N
الي	REL
ما	N
كمش	N
إرجال	N
.	PUNCT
إن	N
ال	DET
ارضية	N
ال	DET
ثقافية	N
هشة	N
ل	P
ل	DET
غاية	N
.	PUNCT
ما	N
فهمت	VBD
ش	NEG
انا	PRO
فنان	N
يغني	N
ب	P
ال	DET
عربي	N
و	C
كي	P
يكلم	VBZ
نا	PRO
بين	N
ال	DET
غانية	N
و	C
ال	DET
اغنية	N
يبدل	VBZ
فرنسي	N
؟	PUNCT
جماعة	N
ال	DET
جامعة	N
ال	DET
تونسية	N
ل	P
كرة	N
ال	DET
قدم	N
.	PUNCT
ال	DET
ناس	N
حتى	N
خارجة	N
من	P
ال	DET
جوامع	N
تجري	VBZ
ليتهمو	VBD
هم	PRO
ب	P
ال	DET
تجمع	N
أمام	N
ال	DET
مسجد	N
و	C
ال	DET
شغب	N
ب	P
ال	DET
طريق	N
ال	DET
عام	N
.	PUNCT
ياخو	N
يا	PRO
هو	PRO
موسم	N
!	PUNCT
وإلغرب	N
إنوا	VBD
باقي	N
إجمعيات	VBD
إجيو	VBD
و	C
يحضروا	VBZ
وإصحوا	VBD
وإروحو	VBD
فرحانين	N
مسرورين	N
.	PUNCT
ال	DET
فلسفلة	N
و	C
ال	DET
شعر	N
إتخلقو	VBD
مع	N
قوتا	N
و	C
ما	N
أدرا	N
ك	PRO
.	PUNCT
انا	PRO
نحب	VBZ
ناخذ	VBZ
ها	PRO
.	PUNCT
اما	N
ال	DET
حقيقة	N
ال	DET
مر	N
ة	N
هاذي	DEM
دز	N
و	C
فازت	VBD
هم	PRO
و	C
جابو	VBD
ل	P
نا	PRO
خبير	N
يفرح	VBZ
&	PUNCT
lt	FW
;	PUNCT
p	FW
&	PUNCT
gt	FW
;	PUNCT
أبناءنا	VBD
ال	DET
أعزاء	N
,	PUNCT
و	C
نحن	VBZ
نستعد	VBZ
ل	P
ل	DET
تعرف	N
على	P
نتاءج	N
ال	DET
بكالوريا	N
كتتويج	N
ل	P
جهد	N
سنة	N
كاملة	N
من	P
ال	DET
عمل	N
و	C
ال	DET
كد	N
,	PUNCT
علي	P
نا	PRO
أن	N
نعلم	VBZ
جيدا	N
أن	N
هذه	DEM
ال	DET
نتيجة	N
هي	PRO
انعكاس	VBZ
ل	P
عمل	N
نا	PRO
و	C
مستوا	VBD
نا	PRO
,	PUNCT
فهنيءا	N
ل	P
من	N
كان	N
ال	DET
نجاح	N
حليف	N
ه	PRO
و	C
ل	P
نعتبر	N
من	P
أخطاءنا	VBD
ل	P
من	N
لم	N
يتمكن	VBZ
من	P
ال	DET
نجاح	N
.	PUNCT
نعم	VBZ
ال	DET
أخلاق	N
و	C
نعم	VBZ
ال	DET
رد	N
!	PUNCT
إنكمل	N
الر	N
حلة	N
مع	N
الر	N
بيع	N
ال	DET
أسود	N
.	PUNCT
في	P
عركة	N
(	PUNCT
تظهر	VBZ
ال	DET
بني	N
ة	N
متاع	N
ال	DET
معمل	N
من	P
ب	P
عيد	N
)	PUNCT
-	PUNCT
يا	N
لطيف	N
.	PUNCT
فهذا	N
رءيس	N
جامعة	N
على	P
جمع	N
أعضاء	N
ه	PRO
عاجزا	N
.	PUNCT
ال	DET
بلاد	N
تناكت	VBD
.	PUNCT
بر	N
ه	PRO
انت	PRO
ل	P
فندق	N
ك	PRO
يا	N
ولد	N
ي	PRO
.	PUNCT
و	C
معا	N
ها	PRO
جندوبة	N
.	PUNCT
كيف	P
كيف	P
شرا	N
ها	PRO
ال	DET
بارح	N
من	P
ال	DET
سوبرمارشي	N
.	PUNCT
تي	N
أعملوا	VBD
قيمة	N
ل	P
رواح	N
كم	PRO
أدين	N
ي	PRO
.	PUNCT
فهمت	VBD
يا	N
ل	P
فحل	N
.	PUNCT
و	C
في	N
نفس	N
ال	DET
وقت	N
يسأ	VBZ
ل	P
و	PRO
على	P
أحوالوا	VBD
شنية	N
.	PUNCT
فمة	N
اللي	REL
زهر	N
و	PRO
راقد	N
و	C
ثمة	N
اللي	REL
زهر	N
و	PRO
قاعد	N
.	PUNCT
ل	P
ل	DET
بحر	N
اللي	REL
غرقو	VBD
نرجع	VBZ
ل	P
ك	PRO
حاير	N
و	C
مهني	N
انت	PRO
و	C
قلب	N
ي	PRO
أقوى	N
من	N
ي	PRO
-----------------------	PUNCT
أنا	N
حبيت	N
جملة	N
ما	N
في	N
ك	PRO
.	PUNCT
و	C
استعمل	N
ال	DET
أسلحة	N
ال	DET
كل	N
،	PUNCT
عاد	N
ي	PRO
.	PUNCT
سيدت	N
ي	PRO
ال	DET
كريمة	N
لا	N
يعلم	VBZ
ال	DET
غيب	N
إلا	N
الله	N
نحن	VBZ
لا	N
نضرب	VBZ
ال	DET
كارطة	N
او	N
نشوف	VBZ
في	P
ال	DET
فنجان	N
(	PUNCT
فأنا	VBD
في	P
نظر	VBD
هم	PRO
ال	DET
آن	N
زوجة	N
فاشلة	N
،	PUNCT
أو	N
ب	P
لا	N
أخلاق	N
،	PUNCT
وإلا	N
ما	N
كان	N
ل	P
زوج	N
ي	PRO
أن	N
يطلق	VBZ
ني	PRO
).	PUNCT
قالولوا	VBD
:	PUNCT
لكن	PART
في	P
ال	DET
صحراء	N
ما	N
في	VBD
ش	NEG
أشجار	N
،	PUNCT
قال	VBD
ل	P
هم	PRO
:	PUNCT
كلا	VBD
ني	PRO
ça	FW
va	FW
???	PUNCT
واحد	N
ب	P
خيل	N
تحرقت	VBD
دار	N
و	PRO
،	PUNCT
عمل	N
&	PUNCT
quot	FW
;	PUNCT
سرفيس	N
كلم	VBD
ني	PRO
&	PUNCT
quot	FW
;	PUNCT
ل	P
ل	DET
حماية	N
ال	DET
مدنية	N
.	PUNCT
ماناش	NEGCOP
معا	N
من	P
أجل	N
تونس	N
و	C
ماناش	NEGCOP
معا	N
من	P
أجل	N
بن	N
علي	N
.	PUNCT
فاهتز	N
ت	N
افءدة	N
ال	DET
قوم	N
و	C
كادت	VBD
قلوب	N
هم	PRO
ان	N
تنخلع	VBZ
جزعا	N
و	C
هلعا	N
.	PUNCT
و	C
اكبر	N
دليل	N
ان	N
و	PRO
الي	REL
يخدمو	VBZ
شطرهمما	N
يحب	VBZ
و	NEG
ل	P
فريق	N
ي	PRO
عكس	N
ال	DET
جمعيات	N
لخر	N
ي	PRO
يخدمو	VBZ
في	N
ها	PRO
اولااد	N
ها	PRO
.	PUNCT
و	C
زيد	N
كي	P
هوبط	N
ال	N
و	C
سعد	N
و	PRO
مكبوب	N
فا	VBD
ش	NEG
قام	N
علي	P
ه	PRO
يجيب	VBZ
في	P
8	PUNCT
تواءم	N
فرد	N
ضربة	N
.	PUNCT
آش	N
قول	VBD
ك	PRO
؟	PUNCT
شفت	N
و	PRO
ال	DET
يوم	N
ب	P
عيني	N
رأس	N
ي	PRO
و	C
سمعت	VBD
و	PRO
علي	N
ال	DET
مباشر	N
.	PUNCT
ما	N
تنجم	VBZ
تخرج	VBZ
من	N
ها	PRO
كان	N
دموع	N
ك	PRO
شرتل	N
ة	N
.	PUNCT
آما	N
أنا	N
جا	N
ي	PRO
و	C
ش	N
ف	N
ت	N
ح	N
اج	N
ه	N
ب	P
يضا	VBZ
ت	N
رمات	N
في	P
هاالبير	N
ال	DET
متروك	N
(	PUNCT
88	PUNCT
)،	PUNCT
إنت	VBD
كبش	N
ك	PRO
أبيض	N
؟	PUNCT
وصيت	N
ي	PRO
ل	P
ل	DET
شباب	N
ال	DET
مغربي	N
هي	PRO
ال	DET
صبر	N
ال	DET
تباث	N
حتى	N
ياتي	VBZ
ال	DET
فرج	N
*	PUNCT
ال	DET
صبر	N
مفتاح	N
ال	DET
فرج	N
*	PUNCT
.	PUNCT
ال	DET
ترجي	N
ب	P
طل	N
ياريوس	VBZ
ل	P
بصل	N
و	C
اخر	N
دعوا	VBD
نا	PRO
ان	N
ال	DET
حمد	N
ل	P
له	N
رب	N
ي	PRO
ال	DET
عالمين	N
.	PUNCT
ب	P
ما	N
أنو	VBD
ال	DET
طراجي	N
تحتفل	VBZ
ب	P
ال	DET
تسعينية	N
وه	N
و	PRO
شيخ	N
ال	DET
اندية	N
يلزم	N
انوفرو	VBZ
ل	P
و	PRO
ال	DET
ظروف	N
ال	DET
كل	N
باش	PART
ايفوز	N
ب	P
زايد	N
ألقاب	N
.	PUNCT
سامح	VBD
ني	PRO
خو	N
يا	PRO
من	P
صور	N
.	PUNCT
شنو	VBD
ه	PRO
ال	DET
كلام	N
إتقول	N
في	N
ه	PRO
؟	PUNCT
ال	DET
نوامر	N
متع	N
ال	DET
حكومة	N
ال	DET
تونسية	N
ما	N
في	N
ها	PRO
حتى	N
نيمرو	VBZ
صحيح	N
.	PUNCT
لكن	PART
إن	N
